train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,lr,step,total_steps,timestamp,datetime
-1649.38672,0.0,168007.65625,671.00476,0.01024,5000.0,1.0,-0.46411,0.0,106000,150000,2025-08-16 00:18:39,2025-08-16 00:18:39
-1871.99255,0.0,166137.5,526.35669,0.00803,5000.0,1.0,-0.4797,0.0,106100,150000,2025-08-16 00:18:58,2025-08-16 00:18:58
-1363.56238,0.0,169074.9375,916.67822,0.01399,5000.0,1.0,-0.45608,0.0,106200,150000,2025-08-16 00:19:16,2025-08-16 00:19:16
-1245.27625,0.0,173049.57812,725.88885,0.01108,5000.0,1.0,-0.39427,0.0,106300,150000,2025-08-16 00:19:35,2025-08-16 00:19:35
-1983.87378,0.0,167445.65625,487.56525,0.00744,5000.0,1.0,-0.49432,0.0,106400,150000,2025-08-16 00:19:53,2025-08-16 00:19:53
-1917.3717,0.0,160666.67188,578.5553,0.00883,5000.0,1.0,-0.49922,0.0,106500,150000,2025-08-16 00:20:12,2025-08-16 00:20:12
-1162.81079,0.0,167553.125,749.90277,0.01144,5000.0,1.0,-0.38258,0.0,106600,150000,2025-08-16 00:20:30,2025-08-16 00:20:30
-1013.22455,0.0,172322.875,688.26221,0.0105,5000.0,1.0,-0.34033,0.0,106700,150000,2025-08-16 00:20:48,2025-08-16 00:20:48
-640.87756,0.0,176403.60938,1163.16125,0.01775,5000.0,1.0,-0.36084,0.0,106800,150000,2025-08-16 00:21:07,2025-08-16 00:21:07
-1730.08936,0.0,177414.46875,447.25977,0.00682,5000.0,1.0,-0.43551,0.0,106900,150000,2025-08-16 00:21:25,2025-08-16 00:21:25
-1510.00757,0.0,171609.8125,917.07025,0.01399,5000.0,1.0,-0.48545,0.0,107000,150000,2025-08-16 00:21:44,2025-08-16 00:21:44
-887.54303,0.0,170603.0625,1017.18433,0.01552,5000.0,1.0,-0.38098,0.0,107100,150000,2025-08-16 00:22:03,2025-08-16 00:22:03
-1327.38464,0.0,160841.01562,943.22528,0.01439,5000.0,1.0,-0.45415,0.0,107200,150000,2025-08-16 00:22:21,2025-08-16 00:22:21
-1944.578,0.0,167880.54688,579.31171,0.00884,5000.0,1.0,-0.50481,0.0,107300,150000,2025-08-16 00:22:40,2025-08-16 00:22:40
-1449.30396,0.0,166914.5,732.04663,0.01117,5000.0,1.0,-0.4363,0.0,107400,150000,2025-08-16 00:22:58,2025-08-16 00:22:58
-1942.58691,0.0,170977.09375,425.94153,0.0065,5000.0,1.0,-0.47374,0.0,107500,150000,2025-08-16 00:23:16,2025-08-16 00:23:16
-1502.3385,0.0,167000.21875,586.82605,0.00895,5000.0,1.0,-0.41787,0.0,107600,150000,2025-08-16 00:23:35,2025-08-16 00:23:35
-1919.55505,0.0,173826.65625,613.22058,0.00936,5000.0,1.0,-0.50659,0.0,107700,150000,2025-08-16 00:23:52,2025-08-16 00:23:52
-1367.24976,0.0,171802.6875,745.9469,0.01138,5000.0,1.0,-0.42267,0.0,107800,150000,2025-08-16 00:24:11,2025-08-16 00:24:11
-1328.27075,0.0,159924.34375,1033.01196,0.01576,5000.0,1.0,-0.47229,0.0,107900,150000,2025-08-16 00:24:29,2025-08-16 00:24:29
-1631.33264,0.0,163320.28125,773.83533,0.01181,5000.0,1.0,-0.48107,0.0,108000,150000,2025-08-16 00:24:48,2025-08-16 00:24:48
-1469.46899,0.0,169754.65625,701.53174,0.0107,5000.0,1.0,-0.43423,0.0,108100,150000,2025-08-16 00:25:06,2025-08-16 00:25:06
-1636.4978,0.0,163719.17188,874.6615,0.01335,5000.0,1.0,-0.50226,0.0,108200,150000,2025-08-16 00:25:24,2025-08-16 00:25:24
-1181.90942,0.0,168210.875,823.43091,0.01256,5000.0,1.0,-0.4011,0.0,108300,150000,2025-08-16 00:25:42,2025-08-16 00:25:42
-1765.96436,0.0,173481.5,681.99884,0.01041,5000.0,1.0,-0.48963,0.0,108400,150000,2025-08-16 00:26:01,2025-08-16 00:26:01
-1919.09131,0.0,163454.125,620.97131,0.00948,5000.0,1.0,-0.50805,0.0,108500,150000,2025-08-16 00:26:19,2025-08-16 00:26:19
-1721.69568,0.0,159930.40625,745.05383,0.01137,5000.0,1.0,-0.49338,0.0,108600,150000,2025-08-16 00:26:37,2025-08-16 00:26:37
-1833.9502,0.0,169643.28125,439.36578,0.0067,5000.0,1.0,-0.4547,0.0,108700,150000,2025-08-16 00:26:56,2025-08-16 00:26:56
-1965.68188,0.0,163850.375,742.86884,0.01134,5000.0,1.0,-0.54174,0.0,108800,150000,2025-08-16 00:27:14,2025-08-16 00:27:14
-1014.78088,0.0,163984.90625,1145.1687,0.01747,5000.0,1.0,-0.43202,0.0,108900,150000,2025-08-16 00:27:32,2025-08-16 00:27:32
-1420.67212,0.0,164417.85938,842.04523,0.01285,5000.0,1.0,-0.45258,0.0,109000,150000,2025-08-16 00:27:51,2025-08-16 00:27:51
-1624.17871,0.0,163495.90625,672.85266,0.01027,5000.0,1.0,-0.45944,0.0,109100,150000,2025-08-16 00:28:09,2025-08-16 00:28:09
-1713.7522,0.0,166797.4375,678.11255,0.01035,5000.0,1.0,-0.47841,0.0,109200,150000,2025-08-16 00:28:27,2025-08-16 00:28:27
-1767.18018,0.0,161646.40625,656.86353,0.01002,5000.0,1.0,-0.48484,0.0,109300,150000,2025-08-16 00:28:46,2025-08-16 00:28:46
-1773.55505,0.0,166733.42188,636.96326,0.00972,5000.0,1.0,-0.48214,0.0,109400,150000,2025-08-16 00:29:04,2025-08-16 00:29:04
-1298.98364,0.0,171439.09375,856.74774,0.01307,5000.0,1.0,-0.43118,0.0,109500,150000,2025-08-16 00:29:22,2025-08-16 00:29:22
-858.21405,0.0,168634.375,1002.76941,0.0153,5000.0,1.0,-0.37223,0.0,109600,150000,2025-08-16 00:29:40,2025-08-16 00:29:40
-1639.3728,0.0,169116.20312,584.68091,0.00892,5000.0,1.0,-0.44484,0.0,109700,150000,2025-08-16 00:29:59,2025-08-16 00:29:59
-1897.36743,0.0,164337.67188,590.70239,0.00901,5000.0,1.0,-0.49765,0.0,109800,150000,2025-08-16 00:30:17,2025-08-16 00:30:17
-1903.49695,0.0,161114.92188,604.92834,0.00923,4811.3291,1.0,-0.52139,0.0,109900,150000,2025-08-16 00:30:35,2025-08-16 00:30:35
-1686.33606,0.0,169286.95312,596.53027,0.0091,5000.0,1.0,-0.45661,0.0,110000,150000,2025-08-16 00:30:55,2025-08-16 00:30:55
-1266.10913,0.0,170067.0625,840.07092,0.01282,5000.0,1.0,-0.42127,0.0,110100,150000,2025-08-16 00:31:15,2025-08-16 00:31:15
-1383.59302,0.0,170278.59375,640.89905,0.00978,5000.0,1.0,-0.40493,0.0,110200,150000,2025-08-16 00:31:33,2025-08-16 00:31:33
-1348.52759,0.0,171730.29688,852.9234,0.01301,5000.0,1.0,-0.44032,0.0,110300,150000,2025-08-16 00:31:52,2025-08-16 00:31:52
-2032.29858,0.0,167321.46875,633.17444,0.00966,5000.0,1.0,-0.53313,0.0,110400,150000,2025-08-16 00:32:10,2025-08-16 00:32:10
-1948.25732,0.0,165224.15625,606.99194,0.00926,5000.0,1.0,-0.51108,0.0,110500,150000,2025-08-16 00:32:29,2025-08-16 00:32:29
-1126.20728,0.0,165657.04688,794.96063,0.01213,5000.0,1.0,-0.38427,0.0,110600,150000,2025-08-16 00:32:47,2025-08-16 00:32:47
-1181.49097,0.0,174320.4375,809.49152,0.01235,5000.0,1.0,-0.39823,0.0,110700,150000,2025-08-16 00:33:05,2025-08-16 00:33:05
-917.82318,0.0,168495.76562,1019.32874,0.01555,5000.0,1.0,-0.38746,0.0,110800,150000,2025-08-16 00:33:23,2025-08-16 00:33:23
-1021.86731,0.0,165626.25,1038.74365,0.01585,5000.0,1.0,-0.41216,0.0,110900,150000,2025-08-16 00:33:42,2025-08-16 00:33:42
-1932.59009,0.0,165061.34375,640.98535,0.00978,5000.0,1.0,-0.51475,0.0,111000,150000,2025-08-16 00:34:00,2025-08-16 00:34:00
-1678.76367,0.0,176703.875,609.65491,0.0093,5000.0,1.0,-0.45772,0.0,111100,150000,2025-08-16 00:34:18,2025-08-16 00:34:18
-1531.38318,0.0,169350.01562,689.47723,0.01052,5000.0,1.0,-0.44421,0.0,111200,150000,2025-08-16 00:34:36,2025-08-16 00:34:36
-1740.86279,0.0,167073.9375,598.73303,0.00914,5000.0,1.0,-0.46795,0.0,111300,150000,2025-08-16 00:34:54,2025-08-16 00:34:54
-1930.07959,0.0,167186.84375,476.92905,0.00728,5000.0,1.0,-0.48144,0.0,111400,150000,2025-08-16 00:35:12,2025-08-16 00:35:12
-1855.1687,0.0,171290.57812,690.58612,0.01054,5000.0,1.0,-0.50919,0.0,111500,150000,2025-08-16 00:35:31,2025-08-16 00:35:31
-1279.99622,0.0,170158.59375,693.84851,0.01059,5000.0,1.0,-0.3948,0.0,111600,150000,2025-08-16 00:35:49,2025-08-16 00:35:49
-1194.00415,0.0,165669.25,933.1723,0.01424,5000.0,1.0,-0.42547,0.0,111700,150000,2025-08-16 00:36:08,2025-08-16 00:36:08
-626.75903,0.0,160958.6875,578.96075,0.00883,2662.47485,1.0,-0.45292,0.0,111800,150000,2025-08-16 00:36:26,2025-08-16 00:36:26
-1780.49695,0.0,169280.125,507.82697,0.00775,5000.0,1.0,-0.4577,0.0,111900,150000,2025-08-16 00:36:44,2025-08-16 00:36:44
-1467.25684,0.0,170818.78125,728.80676,0.01112,5000.0,1.0,-0.43925,0.0,112000,150000,2025-08-16 00:37:03,2025-08-16 00:37:03
-1805.81042,0.0,173349.0625,539.13318,0.00823,5000.0,1.0,-0.46902,0.0,112100,150000,2025-08-16 00:37:21,2025-08-16 00:37:21
-1050.89771,0.0,167971.73438,721.14679,0.011,5000.0,1.0,-0.35444,0.0,112200,150000,2025-08-16 00:37:39,2025-08-16 00:37:39
-2108.7146,0.0,165008.375,480.75003,0.00734,5000.0,1.0,-0.51793,0.0,112300,150000,2025-08-16 00:37:58,2025-08-16 00:37:58
-2059.0979,0.0,173545.84375,432.68481,0.0066,5000.0,1.0,-0.49839,0.0,112400,150000,2025-08-16 00:38:16,2025-08-16 00:38:16
-2100.72192,0.0,166402.4375,506.16858,0.00772,5000.0,1.0,-0.52141,0.0,112500,150000,2025-08-16 00:38:34,2025-08-16 00:38:34
-1458.72498,0.0,169147.59375,730.33832,0.01114,5000.0,1.0,-0.43785,0.0,112600,150000,2025-08-16 00:38:52,2025-08-16 00:38:52
-1836.39551,0.0,164092.25,585.42847,0.00893,5000.0,1.0,-0.4844,0.0,112700,150000,2025-08-16 00:39:10,2025-08-16 00:39:10
-1368.54041,0.0,167936.25,832.66034,0.01271,5000.0,1.0,-0.44027,0.0,112800,150000,2025-08-16 00:39:27,2025-08-16 00:39:27
-1359.68164,0.0,168813.59375,775.27698,0.01183,5000.0,1.0,-0.42703,0.0,112900,150000,2025-08-16 00:39:46,2025-08-16 00:39:46
-1296.18445,0.0,171262.59375,865.2915,0.0132,5000.0,1.0,-0.43233,0.0,113000,150000,2025-08-16 00:40:04,2025-08-16 00:40:04
-1352.54468,0.0,169231.75,735.23218,0.01122,5000.0,1.0,-0.41759,0.0,113100,150000,2025-08-16 00:40:22,2025-08-16 00:40:22
-1686.7019,0.0,166422.34375,626.51025,0.00956,5000.0,1.0,-0.46268,0.0,113200,150000,2025-08-16 00:40:41,2025-08-16 00:40:41
-1021.2655,0.0,161030.90625,1262.83423,0.01927,5000.0,1.0,-0.45685,0.0,113300,150000,2025-08-16 00:40:59,2025-08-16 00:40:59
-1611.04028,0.0,166701.82812,696.28748,0.01062,5000.0,1.0,-0.4615,0.0,113400,150000,2025-08-16 00:41:18,2025-08-16 00:41:18
-2124.29492,0.0,176009.75,456.86206,0.00697,5000.0,1.0,-0.51627,0.0,113500,150000,2025-08-16 00:41:36,2025-08-16 00:41:36
-1127.64429,0.0,168829.0625,783.15894,0.01195,5000.0,1.0,-0.38219,0.0,113600,150000,2025-08-16 00:41:55,2025-08-16 00:41:55
-1873.4751,0.0,169543.84375,549.98596,0.00839,5000.0,1.0,-0.48473,0.0,113700,150000,2025-08-16 00:42:13,2025-08-16 00:42:13
-1010.37695,0.0,171489.60938,921.82593,0.01407,5000.0,1.0,-0.38647,0.0,113800,150000,2025-08-16 00:42:31,2025-08-16 00:42:31
-726.0752,0.0,175042.15625,747.33667,0.0114,5000.0,1.0,-0.29472,0.0,113900,150000,2025-08-16 00:42:50,2025-08-16 00:42:50
-1550.5802,0.0,168504.5,740.44098,0.0113,5000.0,1.0,-0.45824,0.0,114000,150000,2025-08-16 00:43:08,2025-08-16 00:43:08
-1593.36792,0.0,171028.75,665.67682,0.01016,5000.0,1.0,-0.45184,0.0,114100,150000,2025-08-16 00:43:26,2025-08-16 00:43:26
-1142.0791,0.0,175104.46875,578.93243,0.00883,5000.0,1.0,-0.34424,0.0,114200,150000,2025-08-16 00:43:44,2025-08-16 00:43:44
-2108.42383,0.0,161404.71875,601.47522,0.00918,5000.0,1.0,-0.54201,0.0,114300,150000,2025-08-16 00:44:02,2025-08-16 00:44:02
-1075.93628,0.0,173325.125,824.16547,0.01258,5000.0,1.0,-0.38006,0.0,114400,150000,2025-08-16 00:44:21,2025-08-16 00:44:21
-1273.61768,0.0,174769.65625,680.59131,0.01038,5000.0,1.0,-0.39088,0.0,114500,150000,2025-08-16 00:44:39,2025-08-16 00:44:39
-1453.28943,0.0,171568.78125,829.30072,0.01265,5000.0,1.0,-0.45655,0.0,114600,150000,2025-08-16 00:44:58,2025-08-16 00:44:58
-1587.18286,0.0,170888.51562,688.97778,0.01051,5000.0,1.0,-0.45527,0.0,114700,150000,2025-08-16 00:45:16,2025-08-16 00:45:16
-1542.6217,0.0,168793.125,611.75049,0.00933,5000.0,1.0,-0.43091,0.0,114800,150000,2025-08-16 00:45:34,2025-08-16 00:45:34
-1838.67896,0.0,167645.60938,678.05774,0.01035,5000.0,1.0,-0.50338,0.0,114900,150000,2025-08-16 00:45:53,2025-08-16 00:45:53
-1605.82324,0.0,164135.15625,687.40015,0.01049,5000.0,1.0,-0.45868,0.0,115000,150000,2025-08-16 00:46:12,2025-08-16 00:46:12
-2333.36743,0.0,168254.5625,431.47046,0.00658,5000.0,1.0,-0.553,0.0,115100,150000,2025-08-16 00:46:31,2025-08-16 00:46:31
-1596.58386,0.0,171073.3125,531.59662,0.00811,5000.0,1.0,-0.42567,0.0,115200,150000,2025-08-16 00:46:49,2025-08-16 00:46:49
-1563.79736,0.0,174542.65625,647.27612,0.00988,5000.0,1.0,-0.44225,0.0,115300,150000,2025-08-16 00:47:07,2025-08-16 00:47:07
-1636.22131,0.0,173869.85938,557.52667,0.00851,5000.0,1.0,-0.43878,0.0,115400,150000,2025-08-16 00:47:26,2025-08-16 00:47:26
-1525.79736,0.0,164837.5625,628.96454,0.0096,5000.0,1.0,-0.43099,0.0,115500,150000,2025-08-16 00:47:44,2025-08-16 00:47:44
-1525.30042,0.0,175752.875,643.45618,0.00982,5000.0,1.0,-0.43379,0.0,115600,150000,2025-08-16 00:48:02,2025-08-16 00:48:02
-1410.15344,0.0,170481.39062,773.04742,0.0118,5000.0,1.0,-0.43667,0.0,115700,150000,2025-08-16 00:48:20,2025-08-16 00:48:20
-1296.90454,0.0,169545.71875,782.98761,0.01195,5000.0,1.0,-0.41601,0.0,115800,150000,2025-08-16 00:48:39,2025-08-16 00:48:39
-1040.6897,0.0,172361.67188,686.45258,0.01047,5000.0,1.0,-0.34546,0.0,115900,150000,2025-08-16 00:48:57,2025-08-16 00:48:57
-1815.78418,0.0,167551.48438,630.33447,0.00962,5000.0,1.0,-0.48926,0.0,116000,150000,2025-08-16 00:49:15,2025-08-16 00:49:15
-1568.19446,0.0,173235.75,487.646,0.00744,5000.0,1.0,-0.4112,0.0,116100,150000,2025-08-16 00:49:33,2025-08-16 00:49:33
-1629.93921,0.0,166548.45312,661.76135,0.0101,5000.0,1.0,-0.45837,0.0,116200,150000,2025-08-16 00:49:51,2025-08-16 00:49:51
-1918.66724,0.0,170278.89062,677.14441,0.01033,5000.0,1.0,-0.5192,0.0,116300,150000,2025-08-16 00:50:10,2025-08-16 00:50:10
-1877.39075,0.0,167105.26562,629.57422,0.00961,5000.0,1.0,-0.50143,0.0,116400,150000,2025-08-16 00:50:28,2025-08-16 00:50:28
-2278.10913,0.0,168621.375,501.57617,0.00765,5000.0,1.0,-0.55597,0.0,116500,150000,2025-08-16 00:50:46,2025-08-16 00:50:46
-1943.9248,0.0,161087.35938,630.84161,0.00963,5000.0,1.0,-0.51499,0.0,116600,150000,2025-08-16 00:51:05,2025-08-16 00:51:05
-1382.90161,0.0,172685.51562,791.59418,0.01208,5000.0,1.0,-0.43493,0.0,116700,150000,2025-08-16 00:51:23,2025-08-16 00:51:23
-1539.26465,0.0,167442.125,792.60083,0.01209,5000.0,1.0,-0.46641,0.0,116800,150000,2025-08-16 00:51:41,2025-08-16 00:51:41
-2239.77612,0.0,164466.85938,643.13062,0.00981,5000.0,1.0,-0.57661,0.0,116900,150000,2025-08-16 00:51:59,2025-08-16 00:51:59
-1371.50366,0.0,169074.09375,657.14673,0.01003,5000.0,1.0,-0.40576,0.0,117000,150000,2025-08-16 00:52:18,2025-08-16 00:52:18
-1425.42407,0.0,174146.625,677.30725,0.01033,5000.0,1.0,-0.42058,0.0,117100,150000,2025-08-16 00:52:36,2025-08-16 00:52:36
-1843.0249,0.0,165118.53125,634.91577,0.00969,5000.0,1.0,-0.49562,0.0,117200,150000,2025-08-16 00:52:55,2025-08-16 00:52:55
-1459.77002,0.0,169752.375,616.48938,0.00941,5000.0,1.0,-0.41529,0.0,117300,150000,2025-08-16 00:53:14,2025-08-16 00:53:14
-1818.66357,0.0,170705.28125,580.10681,0.00885,5000.0,1.0,-0.47979,0.0,117400,150000,2025-08-16 00:53:32,2025-08-16 00:53:32
-1384.93311,0.0,166430.71875,844.44958,0.01289,5000.0,1.0,-0.44591,0.0,117500,150000,2025-08-16 00:53:50,2025-08-16 00:53:50
-1640.62402,0.0,171311.25,679.36377,0.01037,5000.0,1.0,-0.46403,0.0,117600,150000,2025-08-16 00:54:08,2025-08-16 00:54:08
-1756.85938,0.0,170081.1875,716.50159,0.01093,5000.0,1.0,-0.49471,0.0,117700,150000,2025-08-16 00:54:27,2025-08-16 00:54:27
-1738.66138,0.0,170447.89062,574.92712,0.00877,5000.0,1.0,-0.46275,0.0,117800,150000,2025-08-16 00:54:45,2025-08-16 00:54:45
-810.53271,0.0,168723.70312,1054.97656,0.0161,5000.0,1.0,-0.37314,0.0,117900,150000,2025-08-16 00:55:03,2025-08-16 00:55:03
-2064.86719,0.0,173451.75,393.39102,0.006,5000.0,1.0,-0.49169,0.0,118000,150000,2025-08-16 00:55:22,2025-08-16 00:55:22
-1339.04639,0.0,172955.125,853.57678,0.01302,5000.0,1.0,-0.43856,0.0,118100,150000,2025-08-16 00:55:40,2025-08-16 00:55:40
-1397.05054,0.0,174594.21875,718.30701,0.01096,5000.0,1.0,-0.42311,0.0,118200,150000,2025-08-16 00:55:58,2025-08-16 00:55:58
-1919.42712,0.0,171783.20312,513.01025,0.00783,5000.0,1.0,-0.48652,0.0,118300,150000,2025-08-16 00:56:17,2025-08-16 00:56:17
-1129.49194,0.0,167727.8125,989.86719,0.0151,5000.0,1.0,-0.42391,0.0,118400,150000,2025-08-16 00:56:35,2025-08-16 00:56:35
-1664.41821,0.0,167087.42188,650.35144,0.00992,5000.0,1.0,-0.46299,0.0,118500,150000,2025-08-16 00:56:53,2025-08-16 00:56:53
-2278.84619,0.0,165592.78125,477.02655,0.00728,5000.0,1.0,-0.55121,0.0,118600,150000,2025-08-16 00:57:12,2025-08-16 00:57:12
-1951.51636,0.0,167316.8125,646.26654,0.00986,5000.0,1.0,-0.51959,0.0,118700,150000,2025-08-16 00:57:30,2025-08-16 00:57:30
-1542.19324,0.0,180108.67188,553.1264,0.00844,5000.0,1.0,-0.4191,0.0,118800,150000,2025-08-16 00:57:48,2025-08-16 00:57:48
-1448.48999,0.0,165172.46875,834.2547,0.01273,5000.0,1.0,-0.45658,0.0,118900,150000,2025-08-16 00:58:06,2025-08-16 00:58:06
-1232.07556,0.0,173498.71875,833.94598,0.01273,5000.0,1.0,-0.41324,0.0,119000,150000,2025-08-16 00:58:25,2025-08-16 00:58:25
-1480.96228,0.0,171981.46875,640.20166,0.00977,5000.0,1.0,-0.42427,0.0,119100,150000,2025-08-16 00:58:44,2025-08-16 00:58:44
-2132.13672,0.0,163951.0,684.00647,0.01044,5000.0,1.0,-0.56326,0.0,119200,150000,2025-08-16 00:59:02,2025-08-16 00:59:02
-1256.5061,0.0,166714.5625,954.96619,0.01457,5000.0,1.0,-0.44233,0.0,119300,150000,2025-08-16 00:59:20,2025-08-16 00:59:20
-1005.85828,0.0,169567.84375,895.29468,0.01366,5000.0,1.0,-0.38026,0.0,119400,150000,2025-08-16 00:59:39,2025-08-16 00:59:39
-1961.11279,0.0,171009.25,369.70792,0.00564,5000.0,1.0,-0.4662,0.0,119500,150000,2025-08-16 00:59:56,2025-08-16 00:59:56
-2090.82153,0.0,165251.46875,580.66223,0.00886,5000.0,1.0,-0.53433,0.0,119600,150000,2025-08-16 01:00:15,2025-08-16 01:00:15
-1782.88452,0.0,161426.4375,627.87671,0.00958,5000.0,1.0,-0.48218,0.0,119700,150000,2025-08-16 01:00:33,2025-08-16 01:00:33
-1066.24634,0.0,168782.8125,978.50488,0.01493,5000.0,1.0,-0.40898,0.0,119800,150000,2025-08-16 01:00:52,2025-08-16 01:00:52
-1643.61084,0.0,173317.01562,661.77533,0.0101,5000.0,1.0,-0.46111,0.0,119900,150000,2025-08-16 01:01:10,2025-08-16 01:01:10
-1363.92749,0.0,173952.5,700.18225,0.01068,5000.0,1.0,-0.41286,0.0,120000,150000,2025-08-16 01:01:30,2025-08-16 01:01:30
-1415.37915,0.0,169490.76562,778.63916,0.01188,5000.0,1.0,-0.43884,0.0,120100,150000,2025-08-16 01:01:48,2025-08-16 01:01:48
-1683.69434,0.0,168259.6875,612.51074,0.00935,5000.0,1.0,-0.45927,0.0,120200,150000,2025-08-16 01:02:06,2025-08-16 01:02:06
-1423.79541,0.0,171473.32812,682.17078,0.01041,5000.0,1.0,-0.42123,0.0,120300,150000,2025-08-16 01:02:25,2025-08-16 01:02:25
-1948.27185,0.0,168290.67188,507.67023,0.00775,5000.0,1.0,-0.49122,0.0,120400,150000,2025-08-16 01:02:43,2025-08-16 01:02:43
-1412.71619,0.0,167717.04688,952.96057,0.01454,5000.0,1.0,-0.47317,0.0,120500,150000,2025-08-16 01:03:02,2025-08-16 01:03:02
-1653.79761,0.0,176244.1875,499.20557,0.00762,5000.0,1.0,-0.43064,0.0,120600,150000,2025-08-16 01:03:20,2025-08-16 01:03:20
-2141.72974,0.0,165748.1875,469.00751,0.00716,5000.0,1.0,-0.52218,0.0,120700,150000,2025-08-16 01:03:38,2025-08-16 01:03:38
-1568.03674,0.0,171294.25,707.48022,0.0108,5000.0,1.0,-0.45514,0.0,120800,150000,2025-08-16 01:03:57,2025-08-16 01:03:57
-1701.11536,0.0,173304.59375,602.16937,0.00919,5000.0,1.0,-0.46069,0.0,120900,150000,2025-08-16 01:04:15,2025-08-16 01:04:15
-1706.01184,0.0,165890.53125,679.35327,0.01037,5000.0,1.0,-0.47711,0.0,121000,150000,2025-08-16 01:04:34,2025-08-16 01:04:34
-1470.18921,0.0,171151.46875,576.99188,0.0088,5000.0,1.0,-0.40947,0.0,121100,150000,2025-08-16 01:04:52,2025-08-16 01:04:52
-1764.89038,0.0,163807.71875,667.42108,0.01018,5000.0,1.0,-0.4865,0.0,121200,150000,2025-08-16 01:05:10,2025-08-16 01:05:10
-887.32764,0.0,167689.79688,1002.52521,0.0153,5000.0,1.0,-0.378,0.0,121300,150000,2025-08-16 01:05:28,2025-08-16 01:05:28
-1486.4491,0.0,171496.79688,797.49683,0.01217,5000.0,1.0,-0.45682,0.0,121400,150000,2025-08-16 01:05:46,2025-08-16 01:05:46
-182.91418,0.0,175676.95312,1065.0708,0.01625,5000.0,1.0,-0.24963,0.0,121500,150000,2025-08-16 01:06:05,2025-08-16 01:06:05
-2059.81201,0.0,168182.875,542.89661,0.00828,5000.0,1.0,-0.52058,0.0,121600,150000,2025-08-16 01:06:23,2025-08-16 01:06:23
-1847.73218,0.0,169350.6875,631.09265,0.00963,5000.0,1.0,-0.4958,0.0,121700,150000,2025-08-16 01:06:41,2025-08-16 01:06:41
-1946.49634,0.0,166739.0625,560.04388,0.00855,5000.0,1.0,-0.50134,0.0,121800,150000,2025-08-16 01:07:00,2025-08-16 01:07:00
-1663.4729,0.0,173811.84375,643.11206,0.00981,5000.0,1.0,-0.46135,0.0,121900,150000,2025-08-16 01:07:18,2025-08-16 01:07:18
-2068.67871,0.0,169672.0,545.85999,0.00833,5000.0,1.0,-0.52294,0.0,122000,150000,2025-08-16 01:07:36,2025-08-16 01:07:36
-1544.70337,0.0,171412.03125,756.25732,0.01154,5000.0,1.0,-0.46023,0.0,122100,150000,2025-08-16 01:07:54,2025-08-16 01:07:54
-1977.8457,0.0,174081.95312,415.99994,0.00635,5000.0,1.0,-0.4788,0.0,122200,150000,2025-08-16 01:08:12,2025-08-16 01:08:12
-1814.0271,0.0,163251.20312,628.12482,0.00958,5000.0,1.0,-0.48846,0.0,122300,150000,2025-08-16 01:08:31,2025-08-16 01:08:31
-1815.27026,0.0,161277.15625,618.31244,0.00943,5000.0,1.0,-0.48675,0.0,122400,150000,2025-08-16 01:08:49,2025-08-16 01:08:49
-2107.34058,0.0,163921.39062,536.34625,0.00818,5000.0,1.0,-0.52877,0.0,122500,150000,2025-08-16 01:09:07,2025-08-16 01:09:07
-1306.41431,0.0,181975.46875,515.27795,0.00786,5000.0,1.0,-0.36437,0.0,122600,150000,2025-08-16 01:09:25,2025-08-16 01:09:25
-1979.93066,0.0,167454.39062,573.50049,0.00875,5000.0,1.0,-0.51072,0.0,122700,150000,2025-08-16 01:09:43,2025-08-16 01:09:43
-1522.79089,0.0,168366.375,746.82245,0.0114,5000.0,1.0,-0.45396,0.0,122800,150000,2025-08-16 01:10:02,2025-08-16 01:10:02
-827.8302,0.0,170455.75,821.86334,0.01254,5000.0,1.0,-0.32997,0.0,122900,150000,2025-08-16 01:10:20,2025-08-16 01:10:20
-1144.62573,0.0,169903.85938,737.99249,0.01126,5000.0,1.0,-0.37656,0.0,123000,150000,2025-08-16 01:10:39,2025-08-16 01:10:39
-1544.20276,0.0,171185.75,723.05792,0.01103,5000.0,1.0,-0.45349,0.0,123100,150000,2025-08-16 01:10:57,2025-08-16 01:10:57
-1679.83716,0.0,164192.20312,597.92004,0.00912,5000.0,1.0,-0.45558,0.0,123200,150000,2025-08-16 01:11:15,2025-08-16 01:11:15
-1699.59509,0.0,178507.34375,565.5069,0.00863,5000.0,1.0,-0.45306,0.0,123300,150000,2025-08-16 01:11:34,2025-08-16 01:11:34
-984.79602,0.0,173990.125,713.42511,0.01089,5000.0,1.0,-0.33968,0.0,123400,150000,2025-08-16 01:11:52,2025-08-16 01:11:52
-1427.91028,0.0,162040.75,860.1264,0.01312,5000.0,1.0,-0.45764,0.0,123500,150000,2025-08-16 01:12:10,2025-08-16 01:12:10
-1751.34924,0.0,164038.60938,845.07092,0.01289,5000.0,1.0,-0.51932,0.0,123600,150000,2025-08-16 01:12:28,2025-08-16 01:12:28
-1613.19482,0.0,177912.35938,397.25928,0.00606,5000.0,1.0,-0.40213,0.0,123700,150000,2025-08-16 01:12:47,2025-08-16 01:12:47
-1233.67578,0.0,171937.125,762.90332,0.01164,5000.0,1.0,-0.39935,0.0,123800,150000,2025-08-16 01:13:05,2025-08-16 01:13:05
